encabezado,enlace,fuente,fecha,clase
Cómo es una emergencia médica durante tercera ola de Covid-19,https://www.la-prensa.com.mx/metropoli/cdmx/como-es-una-emergencia-medica-durante-tercera-ola-de-covid-19-variante-delta-7023213.html,laprensa,29-07-2021,1
CDMX seguirá en semáforo naranja por Covid-19 pese a incremento de hospitalizaciones,https://www.la-prensa.com.mx/metropoli/cdmx-seguira-en-semaforo-naranja-por-covid-19-pese-a-incremento-de-hospitalizaciones-7024975.html,laprensa,30-07-2021,0
Muere Sammy Pérez tras luchar contra el Covid-19,https://www.la-prensa.com.mx/gossip/celebridades/sammy-perez-muere-por-covid-19-7024090.html,laprensa,30-07-2021,0
Querétaro no tiene ni camas ni personal médico suficientes para enfrentar tercera ola de Covid-19,https://www.eluniversal.com.mx/video/estados/queretaro-no-tiene-ni-camas-ni-personal-medico-suficientes-para-enfrentar-tercera-ola,universal,30-07-2021,0
Padres de menores tienen miedo a segunda ola COVID-19,https://www.eluniversal.com.mx/video/metropoli/padres-de-menores-tienen-miedo-segunda-ola-covid-19,universal,30-07-2021,1
China enfrenta el peor repunte de covid-19 desde Wuhan,https://www.milenio.com/internacional/asia-y-oceania/china-enfrenta-el-peor-repunte-de-covid-19-desde-wuhan,milenio,30-07-2021,1
"Comienza a incrementar la demanda de tanques de oxígeno, precio se mantiene",https://www.eluniversal.com.mx/video/metropoli/comienza-incrementar-la-demanda-de-tanques-de-oxigeno-precio-se-mantiene,universal,31-07-2021,0
"Exige REDIM que niñas, niños y adolescentes sean vacunados para un regreso a clases seguro",https://www.la-prensa.com.mx/mexico/exige-redim-que-ninas-ninos-y-adolescentes-sean-vacunados-para-un-regreso-a-clases-seguro-7032647.html,laprensa,1-08-2021,0
China enfrenta su peor brote de Covid-19 desde el inicio de la pandemia,https://www.eluniversal.com.mx/video/mundo/china-enfrenta-su-peor-brote-de-covid-19-desde-el-inicio-de-la-pandemia,universal,1-08-2021,1
No cesan contagios por Covid: más de 18 mil en últimas 24 horas,https://www.la-prensa.com.mx/mexico/sociedad/covid-19-mas-de-18-mil-contagios-en-ultimas-24-horas-en-mexico-7029892.html,laprensa,2-08-2021,1
"La tercera ola, con más contagios que las anteriores",https://www.eluniversal.com.mx/opinion/salvador-garcia-soto/la-tercera-ola-con-mas-contagios-que-las-anteriores,universal,3-08-2021,1
Covid Coahuila y Durango 3 de agosto. Noticias y casos de hoy,https://www.milenio.com/ciencia-y-salud/covid-coahuila-durango-3-agosto-noticias-casos,milenio,3-08-2021,0
¿Dónde está siendo más intensa la pandemia?,https://www.la-prensa.com.mx/metropoli/donde-esta-siendo-mas-intensa-la-pandemia-7043176.html,laprensa,4-08-2021,1
CDMX permanece en semáforo naranja por Covid,https://www.la-prensa.com.mx/metropoli/cdmx-permanece-en-semaforo-naranja-por-covid-7052543.html,laprensa,6-08-2021,0
Pedro Sola dio positivo a Covid-19; se recupera desde casa,https://www.la-prensa.com.mx/gossip/pedro-sola-dio-positivo-a-covid-19-se-recupera-desde-casa-7061349.html,laprensa,8-08-2021,0
"Buscan reducir en CDMX diabetes, obesidad e hipertensión con programa de salud",https://www.la-prensa.com.mx/metropoli/buscan-reducir-en-cdmx-diabetes-obesidad-e-hipertension-con-programa-de-salud-7063719.html,laprensa,9-08-2021,0
EU enviará a México 8.5 millones de dosis de vacunas contra Covid-19: Ebrard,https://www.eluniversal.com.mx/video/nacion/eu-enviara-mexico-85-millones-de-dosis-de-vacunas-contra-covid-19-ebrard,universal,10-08-2021,0
Farmacias realizan pruebas rápidas de covid por rebase de casos en módulos de CdMx,https://www.milenio.com/politica/comunidad/cdmx-farmacias-particulares-realizan-pruebas-covid-19,milenio,10-08-2021,0
Confirman primer fallecimiento por virus de Marburgo; OMS emite alerta de transmisión,https://www.la-prensa.com.mx/mundo/confirman-primer-fallecimiento-por-virus-de-marburgo-oms-emite-alerta-de-transmision-7066968.html,laprensa,10-08-2021,1
Hospitalizan al Mijis por complicaciones del cáncer que padece,https://www.la-prensa.com.mx/republica/hospitalizan-al-mijis-por-complicaciones-del-cancer-que-padece-7071274.html,laprensa,11-08-2021,0
Semáforo CDMX. Sigue semáforo naranja con estabilidad de hospitalizaciones,https://www.eluniversal.com.mx/video/metropoli/semaforo-cdmx-sigue-semaforo-naranja-con-estabilidad-de-hospitalizaciones,universal,13-08-2021,0
"¡Vive en tu ADN! ARN mensajero, base de la vacuna anticovid y candidato a luchar contra el cáncer",https://www.milenio.com/ciencia-y-salud/arn-mensajero-base-de-la-vacuna-anticovid,milenio,13-08-2021,1
Guadalajara clausura 19 establecimientos más por no respetar medidas ante covid-19,https://www.milenio.com/politica/comunidad/guadalajara-clausura-19-establecimientos-en-fin-de-semana,milenio,15-08-2021,0
"Se han aplicado en CDMX, 9.3 millones de dosis de vacuna anti-Covid",https://www.la-prensa.com.mx/metropoli/se-han-aplicado-en-cdmx-9.3-millones-de-dosis-de-vacuna-anti-covid-7097094.html,laprensa,17-08-2021,0
Resultan positivas 17% de las 3 mil pruebas rápidas de Covid-19 en Nezahualcóyotl,https://www.la-prensa.com.mx/metropoli/resultan-positivas-17-de-las-3-mil-pruebas-rapidas-de-covid-19-en-nezahualcoyotl-7100651.html,laprensa,18-08-2021,0
México rebasa las 250 mil muertes por Covid-19,https://www.eluniversal.com.mx/video/nacion/mexico-rebasa-las-250-mil-muertes-por-covid-19,universal,19-08-2021,0
"Esperanza de vida, ¿víctima de la pandemia?",https://www.eluniversal.com.mx/video/mundo/esperanza-de-vida-victima-de-la-pandemia,universal,22-08-2021,1
"Tras pandemia de Covid, vendrá pandemia de salud mental: experto",https://www.eluniversal.com.mx/video/mundo/tras-pandemia-de-covid-vendra-pandemia-de-salud-mental-experto,universal,24-08-2021,1
Padres de menor vacunada contra covid en BC temían que se infectara: abogado,https://www.milenio.com/estados/padres-menor-vacunada-covid-bc-temian-infectara,milenio,25-08-2021,1
Onefa contempla posponer temporada por rebrote de covid-19,https://www.milenio.com/deportes/americano/onefa-contempla-posponer-temporada-rebrote-covid,milenio,26-08-2021,0
Autoridades de salud de Tehuacán trabajan para reducir casos de dengue entre la población,https://www.milenio.com/politica/comunidad/dengue-en-tehuacan-autoridades-trabajan-para-reducir-casos,milenio,26-08-2021,0
En Israel mayores de 12 años podrán vacunarse contra Covid-19,https://www.eluniversal.com.mx/video/mundo/en-israel-mayores-de-12-anos-podran-vacunarse-contra-covid-19-0,universal,29-08-2021,0
"OMS estudia comportamiento de Mu, la nueva variante Covid detectada en 39 países",https://www.eluniversal.com.mx/video/mundo/oms-estudia-comportamiento-de-mu-la-nueva-variante-covid-detectada-en-39-paises,universal,1-09-2021,0
"Padecimientos mentales se han incrementado con la pandemia, alerta IMSS",https://www.eluniversal.com.mx/video/nacion/padecimientos-mentales-se-han-incrementado-con-la-pandemia-alerta-imss,universal,2-09-2021,1
Aplicarán segunda dosis de vacuna Covid para 40-49 años en 6 alcaldías,https://www.eluniversal.com.mx/video/metropoli/aplicaran-segunda-dosis-de-vacuna-covid-para-40-49-anos-en-6-alcaldias,universal,3-09-2021,0
Óscar de la Hoya es hospitalizado tras dar positivo a Covid-19,https://www.la-prensa.com.mx/deportes/oscar-de-la-hoya-es-hospitalizado-tras-dar-positivo-a-covid-19-7171873.html,laprensa,4-09-2021,0
Casi 90% de municipios de Guatemala está en alerta roja por covid,https://www.milenio.com/internacional/90-municipios-guatemala-alerta-roja-covid,milenio,4-09-2021,1
Se han detectado 88 casos de Covid-19 tras regreso a clases presenciales: SEP,https://www.eluniversal.com.mx/video/nacion/se-han-detectado-88-casos-de-covid-19-tras-regreso-clases-presenciales-sep,universal,7-09-2021,0
Inicia aplicación de vacuna covid en las universidades de Torreón,https://www.milenio.com/estados/inicia-aplicacion-vacuna-covid-universidades-torreon,milenio,7-09-2021,0
"Covid-19 tuvo ""devastador"" impacto mundial en lucha contra sida, tuberculosis y malaria",https://www.milenio.com/ciencia-y-salud/global-fund-covid-19-destrozo-avance-vih-tuberculosis-malaria,milenio,7-09-2021,1
México acumula 4 mil 161 nuevos casos de Covid-19 en las últimas horas,https://www.la-prensa.com.mx/mexico/sociedad/mexico-acumula-4-mil-161-nuevos-casos-de-covid-19-el-13-de-septiembre-7211987.html,laprensa,13-09-2021,0
"Trabajadores agrícolas y sus familias, en grave riesgo de contagio y muerte por Covid-19",https://www.la-prensa.com.mx/metropoli/trabajadores-agricolas-y-sus-familias-en-grave-riesgo-de-contagio-y-muerte-por-covid-19-7163301.html,laprensa,13-09-2021,1
"El virus Nipah podría ser la peor pandemia que la humanidad haya enfrentado, afirma experto",https://www.eluniversal.com.mx/video/mundo/el-virus-nipah-podria-ser-la-peor-pandemia-que-la-humanidad-haya-enfrentado-afirma,universal,13-09-2021,1
Al sonoro rugir del Covid,https://www.eluniversal.com.mx/opinion/pedro-rangel/al-sonoro-rugir-del-covid,universal,15-09-2021,1
OPS alerta aumento de casos nuevos de covid-19 en México,https://www.milenio.com/politica/ops-alerta-aumento-casos-covid-19-mexico,milenio,15-09-2021,1
Piden reforzar salud mental para personal médico ante depresión y ansiedad por covid-19,https://www.milenio.com/politica/senado-pide-atencion-psicologica-medicos-depresion-ansiedad,milenio,17-09-2021,0
Comienza vacunación de segunda dosis contra Covid-19 para adultos de 30-39 años en tres alcaldías,https://www.la-prensa.com.mx/incoming/comienza-vacunacion-de-segunda-dosis-contra-covid-19-para-adultos-de-30-39-anos-en-tres-alcaldias-7228643.html,laprensa,18-09-2021,0
"En menos de 5 meses, variante Delta de covid pasó de 99 casos a más de 7 mil en México",https://www.milenio.com/politica/comunidad/delta-variante-paso-99-casos-mexico-7-mil,milenio,21-09-2021,0
Manuel de la O llama a cuidarse de picaduras de mosquitos para evitar dengue y zika,https://www.milenio.com/ciencia-y-salud/salud-nl-llama-cuidarse-picaduras-mosquitos,milenio,21-09-2021,0
Cofepris autoriza la fase 3 del ensayo de la vacuna contra Covid-19 de Inovio,https://www.eluniversal.com.mx/video/nacion/cofepris-autoriza-la-fase-3-del-ensayo-de-la-vacuna-contra-covid-19-de-inovio,universal,22-09-2021,0
Casos de Covid-19 bajan en el mundo por segunda semana consecutiva: OMS,https://www.eluniversal.com.mx/video/mundo/casos-de-covid-19-bajan-en-el-mundo-por-segunda-semana-consecutiva-oms,universal,22-09-2021,0
"¿Japón, libre de Covid-19? Anuncian fin del estado de emergencia",https://www.la-prensa.com.mx/mundo/japon-anuncia-fin-al-estado-de-emergencia-por-covid-19-7267802.html,laprensa,28-09-2021,1
Pfizer inicia ensayos clínicos de una píldora para prevenir el Covid-19,https://www.eluniversal.com.mx/video/mundo/pfizer-inicia-ensayos-clinicos-de-una-pildora-para-prevenir-el-covid-19,universal,28-09-2021,0
Covid-19 Hidalgo: grupo de 20 a 49 años es el de mayor riesgo por el virus,https://www.milenio.com/ciencia-y-salud/covid-19-hidalgo-20-49-anos-contagian-fallecen,milenio,28-09-2021,1
Merck anuncia que su pastilla anti Covid-19 reduce riesgo de muerte en 50%,https://www.eluniversal.com.mx/video/mundo/merck-anuncia-que-su-pastilla-anti-covid-19-reduce-riesgo-de-muerte-en-50,universal,1-10-2021,1
Vacunan vs covid al primer niño con cáncer,https://www.milenio.com/politica/vacunan-vs-covid-al-primer-nino-con-cancer,milenio,1-10-2021,0
"IMSS autoriza el ""Permiso Covid"" con pruebas rápidas de antígeno",https://www.la-prensa.com.mx/metropoli/imss-autoriza-el-permiso-covid-con-pruebas-rapidas-de-antigeno-7287761.html,laprensa,2-10-2021,0
"OMS recomienda el uso de la primera vacuna contra la malaria para niños, RTS,S",https://www.milenio.com/internacional/oms-recomienda-el-uso-de-la-primera-vacuna-contra-la-malaria,milenio,6-10-2021,0
Este viernes se aplicarán primeras dosis contra covid a rezagados en Gómez Palacio,https://www.milenio.com/ciencia-y-salud/vacunacion-covid-gomez-palacio-cuando-sera-para-rezagados,milenio,7-10-2021,0
¿Medicamento contra dengue cerca? Hallan inhibidor que podría bloquear el virus,https://www.milenio.com/ciencia-y-salud/medicamento-contra-dengue-podria-ser-realidad-hallan-inhibidor,milenio,7-10-2021,1
¡Exceso de moscos! Vecinos exigen fumigación para evitar casos de dengue,https://www.milenio.com/politica/comunidad/tampico-exceso-moscos-vecinos-temen-dengue-exigen-fumigacion,milenio,7-10-2021,1
EU vive pandemia de huérfanos por Covid-19,https://www.la-prensa.com.mx/mundo/eu-vive-pandemia-de-huerfanos-por-covid-19-7312326.html,laprensa,8-10-2021,1
Estado de México es tercer lugar a nivel nacional en casos por depresión,https://www.milenio.com/ciencia-y-salud/depresion-edomex-tercer-nivel-nacional-casos,milenio,8-10-2021,0
Congo confirma nuevo caso de ébola en un niño de tres años,https://www.milenio.com/internacional/congo-confirma-caso-ebola-nino-anos,milenio,9-10-2021,0
Fármaco experimental reduce el riesgo de enfermedad grave o muerte por Covid,https://www.eluniversal.com.mx/video/mundo/farmaco-experimental-reduce-el-riesgo-de-enfermedad-grave-o-muerte-por-covid,universal,11-10-2021,1
"Aislamiento, sociedad y pandemia",https://www.milenio.com/opinion/angel-reyna/agenda-cultural/aislamiento-sociedad-y-pandemia,milenio,11-10-2021,1
Cuál es el riesgo de que a una persona con Covid-19 le dé trombosis,https://www.la-prensa.com.mx/doble-via/cual-es-el-riesgo-de-que-a-una-persona-con-covid-19-le-de-trombosis-7331388.html,laprensa,12-10-2021,1
UNAM hará pruebas a su comunidad para detectar Covid-19,https://www.eluniversal.com.mx/video/techbit/unam-hara-pruebas-su-comunidad-para-detectar-covid-19,universal,15-10-2021,0
Mujer vence al cáncer tres veces y vende su casa para viajar con su gato; conmovedora historia se hace viral,https://www.milenio.com/virales/mujer-vence-cancer-3-vende-casa-viajar-gato,milenio,15-10-2021,1
"En rezago de vacunación contra Covid, alrededor de 250 mil capitalinos",https://www.la-prensa.com.mx/metropoli/en-rezago-de-vacunacion-contra-covid-alrededor-de-250-mil-capitalinos-7350101.html,laprensa,16-10-2021,0
Los impactos de la inseguridad y violencia en la salud mental: un problema público en el olvido,https://www.eluniversal.com.mx/opinion/maria-elena-morera/los-impactos-de-la-inseguridad-y-violencia-en-la-salud-mental-un-problema,universal,16-10-2021,0
"En Nezahualcóyotl, 90 % de la población adulta ya está vacunada contra covid-19",https://www.milenio.com/ciencia-y-salud/nezahualcoyotl-vacuna-covid-19-vacunacion-en-nezahualcoyotl,milenio,17-10-2021,0
En nueve meses se detectó 236 posibles casos de cáncer en mujeres: Sedesa,https://www.la-prensa.com.mx/metropoli/en-nueve-meses-se-detecto-236-posibles-casos-de-cancer-en-mujeres-sedesa-7356827.html,laprensa,18-10-2021,0
Regreso a clases no trajo tercera ola Covid como preveían los “evangelistas de la catástrofe”,https://www.la-prensa.com.mx/metropoli/regreso-a-clases-no-trajo-tercera-ola-covid-como-preveian-los-evangelistas-de-la-catastrofe-7363042.html,laprensa,19-10-2021,1
Covid-19. Detectan una descendiente de la variante Delta que podría ser más contagiosa,https://www.eluniversal.com.mx/video/ciencia-y-salud/covid-19-detectan-una-descendiente-de-la-variante-delta-que-podria-ser-mas,universal,19-10-2021,1
Llevan pláticas sobre el cáncer de mama a internas del penal en Victoria,https://www.milenio.com/ciencia-y-salud/imparten-platicas-cancer-mama-internas-penal,milenio,19-10-2021,0
Hospitales de Tamaulipas con reducción de ocupación en camas con ventilador UCI,https://www.milenio.com/ciencia-y-salud/hospitales-tamaulipas-reduccion-ocupacion-camas-uci,milenio,20-10-2021,0
Pandemia agrava situación laboral de médicos,https://www.la-prensa.com.mx/mexico/sociedad/pandemia-agrava-situacion-laboral-de-medicos-7383082.html,laprensa,24-10-2021,1
China vuelve a confinamiento tras varios rebrotes de Covid-19,https://www.la-prensa.com.mx/mundo/china-vuelve-a-confinamiento-tras-varios-rebrotes-de-covid-19-7387062.html,laprensa,25-10-2021,1
Alerta Nuevo León sobre riesgo de importar Covid desde Texas,https://www.la-prensa.com.mx/republica/sociedad/alerta-nuevo-leon-sobre-riesgo-de-importar-covid-desde-texas-7384734.html,laprensa,25-10-2021,1
En estos municipios de Edomex se aplicará segunda dosis antiCovid para jóvenes de 18 a 29 años,https://www.eluniversal.com.mx/video/metropoli/en-estos-municipios-de-edomex-se-aplicara-segunda-dosis-anticovid-para-jovenes-de-18,universal,29-10-2021,0
Dan por terminado plan de vacunación anti-Covid en CDMX,https://www.eluniversal.com.mx/video/metropoli/dan-por-terminado-plan-de-vacunacion-anti-covid-en-cdmx,universal,29-10-2021,0
Insertan estimulador cerebral para tratar a mujer con depresión mayor,https://www.milenio.com/ciencia-y-salud/depresion-tratada-estimulador-cerebral-prueban-mujer,milenio,30-10-2021,0
"Jen Psaki, la vocera de la Casa Blanca, da positivo a covid-19",https://www.milenio.com/internacional/estados-unidos/jen-psaki-vocera-casa-blanca-positivo-coronavirus,milenio,31-10-2021,0
